label,review
1,汤包味道尚可，可惜全都漏了。
1,菜品味道还都不错，快递也很快！
1,非常好速度很快服务态度很好味道超好超赞云吞有点贵汤包便宜又好吃下次还来
1,送货速度挺快的
1,外卖小哥速度很快，态度好，东西也好吃，赞
1,味道很赞，到家是热滴
1,我是吃完了饭来评价的！好像完了！1点10分就送到了！非常快！
1,味道很好又订的挺好吃
1,很贴心，汤和馄饨分开装了
1,送餐送错了，送来三种不同口味总计19个小笼包，也是醉了
1,很好吃，味道不错，谢谢
1,"汤包还是挺好吃的,再次订了"
1,"雾霾天气,还下雨了,非常快,辛苦啦"
1,"非常快,超级方便,辛苦啦"
1,"味道很好,皮薄有汤汁"
1,送的很及时，好评。。
1,味道还不错，就是份量太小啦！
1,很快，服务很好，非常方便，好吃
1,发票为什么少了30元
1,就是量特别少，味道一般吧。
1,送餐快递很给力，饭菜都热着呢，鲜肉小笼包和红烧肉都不错
1,配送超级到位，配送员认真负责
1,快！好！牛！
1,配送员特别好！很快！感谢配送员
1,"百度骑士很敬业,给100个赞"
1,"服务很好,很到位"
1,小笼包不错，下回还会点
1,送来的有点儿晚了，面条有点儿陀，不过味道真的不错，赞一个！外送小哥态度也很好！
1,"奶茶虽然有点洒,但送餐小哥速度很快,面也不错,给个好评吧"
1,配送速度很快，东西也好吃。
1,只想说这个配送速度简直吊炸天
1,菜肉馄饨和汤分别包装，这一点很赞！
1,服务很好，也很快，食物热热的
1,"运输速度快得不行,不满10个字"
1,谢谢师傅～送餐很快～辛苦您了～
1,灌汤包很好吃的，不错啦。
1,速度挺快的！点赞，继续加油？
1,速度挺快的。包子挺好吃，凉菜量太少！
1,快递师傅人超好，汤也好喝，送的快
1,速度非常快，很好！就是打包的面怎么都会有点坨
1,味道很好，就是面没有拌均匀，坨了。
1,外卖小哥和店家都很好
1,咸水鸭太少味道一般！
1,蔬菜稍微有点咸。。。。。
1,午餐高峰时段速度很快！
1,配送速度很快，配送员服务很好，包子一如既往的好，下次还会光顾
1,不错，好吃不贵，送餐速度快
1,特别特别好，外面马上就要下雨，小哥快马加鞭的来了～～神速～^_^
1,"送餐员很好,多给钱,还跑回来,给我了,很诚实"
1,谢谢咯，辛苦了。
1,很好吃，速度也快，小笼包汤汁很多，味道不错
1,很好吃，大家吃了后都找实体店去吃了
1,一直很满意，尤其是配送服务
1,快递师傅很快送到，辛苦啦。
1,很好很强大，速度快，吃的还很热乎，赞！
1,快递阿姨很好，速度快！
1,"送餐速度很快,糖醋小排很小一盒,云吞很大一盒"
1,服务态度好，送餐速度快，非常好～
1,肥肠粉味道不错，就是分量有点少
1,非常好，谢谢外送员
1,配送小哥超级棒！
1,原来一直用的百度糯米下单没评价功能，今天下了个专用客户端，把评价补上。这个确实不咋好吃
1,南京盐水鸭不错，鲜肉小笼汤包皮薄很好。
1,盐水鸭份量越来越少
1,太棒了，速度快，优惠也大！
1,忘说拿蘸料了，下次我得备注
1,很准时，菜品不错
1,"配送员很好,包子也可以"
1,很好很满意！
1,送餐小哥很细心
1,北菇滑鸡饭稍微有些咸
1,很喜欢的美食！
1,送餐的人非常好，特意打电话提醒我们有优惠
1,特别好，很礼貌的外卖小哥，赞
1,送餐员很棒很准时，谢谢！
1,很好吃，送餐及时！
1,味道真正好！送餐又快，以后常来！
0,特别少，根本不够吃，而且到了都凉了，还贵
0,送餐人员素质太差劲，上来一顿吵吵，态度恶劣。下次绝不再订。
0,太low，吃不下去，差评差评，好难吃，
0,"两个小时等待,不值,肉很腻,味道不好,食物都是冷的"
0,送餐员不仅送的超慢，而且态度恶略，这态度还做什么外卖啊
0,1个半小时才送到，可想而知饭菜已经凉了！凉凉的！！
0,两个小时才送到！告诉以为单子错了！错了不会问啊！错了钱已经付了啊！错了催单你们还说在路上了！店里的客服跟傻子似的，问什么都不知道！送到所有东西都是凉的！味道也非常差！皮蛋瘦肉粥居然没放盐！
0,我能说订你家餐都送餐超时吗？我也是醉了
0,还可以，咸了点，送货超慢
0,"都冷掉了,皮都軟掉了,可能還是得去店裡吃"
0,我没有吃到，还已完成
0,"到达时间晚,因为下雨可以理解,就是收到凉了,自己加热后,食用味道一般,不是很喜欢"
0,"之前吃过很多次,不知道为什么今天是生的,吃一口只能丢掉"
0,点了三碗粥，两个碗坏了，全洒了
0,太难吃了！！送到都凉了还超慢！！
0,太差劲了，送来时纸袋底儿漏了，粥都扣了，一个饼外包装开了也是掉过地上的。我们说剩下这么点我们两个人怎么够吃，送餐员态度无语了，说：你再点呗我有什么办法！
0,速度很快，还行
0,快递员没送到最终目的地
0,没啥烹饪技术，不太好吃。。。是辣的，也没提示。。。营销做得好并没用。。。
0,"配送能力有限,为什么不使用百度派送"
0,不是特别好吃，全是肥肉
0,"一个半小时诶。。。点了套餐,没带粥来,肉卷是凉的。心凉！"
0,等了两个小时，从不饿等到怒饿！送来的时候都凉了，不带这么欺负人的！
0,等了快两个小时，拿到的时候已经凉透了
0,"非常差！速度差！饼拿来全凉的！！还弄在锡纸里面,你让我跟公司怎么热！！！！送了3个小时!！送餐员说餐多，这是什么他妈屁理由！谁尼玛让你接这么多的!!若是分配给你,你送不了就别送！!路不好走，路不好走是事实,但需要走你妈3个小时吗！！！！！？差评差评！！！媒体曝光！等着的,没完！！！！"
0,配送服务极其慢，从订餐到吃到东西，几乎用了2个小时，什么破玩意，再也不吃了！！！！
0,味道不错，送货师傅平均不停打电话催，等10分钟就告诉在不下来就走了，也没有那么忙吧！
0,配送员态度太差，送得慢，按正常速度下楼取还一直催，呵呵了？
0,蔬菜只有几根，差评！！！
0,送餐很慢，商家电话打不通，服务真的很差
0,"真服了,送到冰凉不说饼都泡烂了,天天订餐第一次差评,还能再慢点吗"
0,等了100分钟…还不好吃，到手已经快冷了。
0,送餐速度太慢了，比蜗牛还慢。没有皮蛋瘦肉粥给我换了一个可乐，还没给我补差价
0,与图片相差大，注明不要辣还做那么辣！
0,能不能不要一份餐等3个小时，是想饿死顾客吗
0,宇宙级蜗牛送餐速度，共花2.5小时，并且还没到。
0,等到花都谢了，真心太慢了，希望以后能快点
0,有点淡，送货速度胎慢了
0,慢就一个字，最好提前两天点餐。当天点的是不要奢望能当天送达的！
0,送餐时间慢得不得了，两个小时能到就烧高香吧
0,送餐时间远超1个小时，骗我说送餐员在路上可是2个小时才到。爬也爬到了吧！差评！
0,送餐时间乱写，一个多小时才送到。差劲
0,送的超级慢而且巨难吃！
0,"我了个去,只给我送了个肘子卷,我的两碗粥根本都没做,我交得还是所有的钱,坑我呢？,我的粥呢？,打电话也没人接,什么玩意啊"
0,没给我送，还成交。气死我了！
0,不是一般的慢
0,"速度慢,卷饼凉,太难吃"
0,送菜太慢。等了快仨小时，电话打了好几个。饿的不行了。以后打死也不订这家的了。
0,速度真是超级慢，等了一个多小时，
0,送了一个半小时才送到，饼还是凉的，差劲透了
0,咸死我啦……
0,"晚了一个半小时,而且都凉了"
0,"特别慢,等了一个半小时"
0,点了三样东西，还少送一样
0,非常非常慢！不推荐！
0,"俩小时。,我醉啦！！！！"
0,电话没人接，至少迟送了4个小时，以后再也不会买了！幸亏不特别饿，要不会饿死！！！
0,良辰告诫众饭友，此家卷饼极其不靠谱，到手拔凉拔凉的，一口咬下去半拉多都是饼！凉了的肘子肉吃起来腻死！最最可恶的是，我九点下单预约十一点四十五送，晚了两个小时！要不是看送餐师傅辛苦，我真想把这破饼扔店家脸上！记住，我叫叶良辰，我叶良辰不是你能惹得起的！请饭友奔走相告。
0,"一般吧,不够吃,价格不便宜"
0,等了接近两个小时，太慢了
0,两小时送到，自己体会！
0,"太恶心了....什么玩意好难吃啊,送的还巨慢"
0,送餐没准！！！想送就送，不想送就不送
0,整体不错，肉少，配菜太多。
0,"好评，必须好评，有点如下:,1，有创意:把肉夹馍的皮去掉，换成煎饼包肉，有创意。,2，量足:图片是两个，实际只有一个，只要吃三个就饱了。,3，便宜:20块钱买个肉夹馍，真值。,4，送餐及时:十一点半订的，说十二点半到，结果一点半就到了。,必须赞!!!"
0,商务十点半左右定的餐，到下午两点了还没送到。打电话取消订单了，为什么是“订单已完成”而且没退钱？
0,送货太慢了。
0,"花了两个半小时送来……卷饼都凉了，真是无语,没见过更差的外卖"
0,"没有勺子,配送好慢,手套少一只,恩"
0,"不送上来，让下去去，还没赶下去，就来电话了，说给放到大厦大厅口了，真是太奇葩了，遇到过让在楼梯口等的，遇到过让在一楼等的，还没遇到过这种的，服务太差！！,卷饼味道一般，很肥腻，价格很高，简单的一个饼卷肉，一个最便宜的20，和肉夹馍差不多，总之，再也不会定了"
0,肉不新鲜，面皮也是剩的，不新鲜，生意咱能好好做吗！！！！
0,送餐为啥我要下楼拿。。但是味道还好份量很足。
0,八宝菜竟然是咸菜。。。太坑
0,很不开心的一次！！！三点多下的订单，怕他们忙，让他们五点送，这个推时间，一下子下班到18点20才送到这。还各种找借口！！！！
0,这个很难吃
0,差评，粥全撒了，而且还弄得卷饼没法拿
0,觉得只要在百度外卖订餐，就会很慢。从未准时过
0,选的送达时间：11:45，结果10点58就给我送来了。那我选择送达时间还有什么意义。饭还是一如既往的好吃，干净卫生
0,点的肘子卷送的土豆卷，打电话说再送过来也没送。
0,尖椒土豆卷，全是土豆丝，大概有六七根尖椒丝，上次吃完没事，这次吃完拉肚子了，不知道是不是素拌饭的问题。
0,真真墨迹，服务态度太查了
0,送餐员态度很不好
0,送餐员态度特别差
0,十一点半下单，显示十二点四十送达，结果一点半才送到！！
0,送了快2个小时。。。
0,饼一般，肉还行，辣白菜也一般
0,我10:33下单完成，送达时间是13:22！差11分钟就三个小时！宇宙速度！
0,1.等1小时都没送出，2.东西食之无味，弃之可惜。
0,都不看备注，说好的辣椒酱也没有放，土豆丝没放盐
0,肘子卷不好吃，与实物也不一样
0,"就在路对面,送了一个快一个半小时,差评"
0,虽然我定的很便宜，但是能不能菜多点，90的米饭，10的菜，我也是醉了。
0,点过好几次宇宙卷饼了～这次送的是最快的，本来很开森，但是送餐小哥打电话那个态度～我也是醉了
0,送餐太慢。不是一般的慢。11:04下的单，最后13:20才给送到！客户端催单三次没反应，打电话给商家打了两次，光送餐员（177xxxx0056）打电话就打了三次，最开始地点还给送错了！我又告诉他了地点在哪最后才给送到。这时候给送来了都开始上班了，没时间吃饭。强烈不满！！！看在送餐员岁数不大，一直在说对不起的份上，我还是把中间几位数字隐藏了。
0,上次到了打电话，这次送到了不打电话，害我一直等！！
0,肘子的那个吃后拉肚子了，孜然肌肉的还不错
0,送餐少送了粥隔了俩小时给我打电话说再送来
0,这送的也太慢了，来了之后基本都是凉的，学校离着五道口几百米，还这么慢，1个多小时啊！感觉不会再爱了。
0,再也不要点这家店了。。点的粥没有送到，但是把钱拿走了，送餐员说稍后给打电话解决，可是也没联系我，电话也不接。。。必须差评
0,"慢的不行,就是慢,绝对不黑,贼难吃,等了将近2小时,好吃也行啊"
0,一个字，慢
0,这是从宇宙送来的，快递太慢，6点39下单，马上八点才到
0,太他妈的慢了
0,太TM慢了
0,两个小时还不送过来，最后也不通知我就不送了，没有碰见这么不负责任的商家
0,"很慢,肉不少,饼不好吃"
0,等太久了，而且漏送了一瓶王老吉~~
0,一般，除了包装好看真的没什么了
0,送的挺快，半小时吧就到了，但是味道不太好吃
0,偶尔吃一次还可以
0,送饭速度太慢
0,"差劲的很啊，少送不说,，还强制消费。。。想退款，很麻烦的"
0,第一次在百度外卖上给差评。两个小时左右才送到。而且不好吃。
0,一点酱汁都没有，鸡肉还有浓浓的焦糊味！
0,差评，接单两个多小时没有送餐，打电话也没人接听，更无法取消订单，至今没有给予回复，这是订宵夜的节奏，送来带着锡纸都凉透了，你们都是只上夜班的吗？骗子！！！
0,卷饼和粥送到都已经凉透了
0,"口感一般,卷饼有些硬"
0,等了2个多小时才送来，送来还都是凉的，差评
0,"中分饼根本吃不饱，何况不好吃……,送餐太慢……"
0,等了2个小时15，让我去一楼取，等了10分钟，也打不通电话，看不见人，都一点半了送过来，还让我下楼去取！以后坚决不定
0,服务态度太差了，找不到地方还骂人，挂我电话。建议换一个靠谱点的小哥
0,"卷饼两端面太厚了,盖饭米饭太软了,配送员明知道我在6层,要求我去4层取餐"
0,这破天气我也理解，但是这速度真的都凉了。。。味道一般
0,"太差劲了,等了一晚上也没送到,期间打了四个电话,店家承诺取消订单,最终也没取消,最后店家居然确认订单完成了,太差劲了"
0,菜难吃，送餐员态度极差，送不好餐回家种田去，别在这丢人
0,等了2个多小时，打电话取消了两次，后来又送来了，真是无语了！饼是粘的，不好吃
0,要了粥，没勺子怎么喝？
0,卷饼味道一般，粥难吃
0,不好吃还是不好吃，都是肥肉
0,"皮蛋瘦肉粥不咋地。,送餐大叔虽然很热情，但是跟他说从六七号电梯上来，说半天也说不明白"
0,饼都泡的都裂开馅儿全部出来了，两个半小时才送到，
0,尼玛，送了三个小时
0,送餐速度慢，口味一般！
0,又贵又不好吃，送的还慢，一个半小时，真是够了～…
0,这确定还是以前大美女老板开的那家店麽？饼没完全熟，和以前的饼也不一样，肉就更别提了，块儿大的要死，还很难吃，从前的飘香肘子相当好吃啊~给一星是因为没有办法给零星，真的，差到爆！！！！！
0,太慢了，再也不会订了
0,"快两个小时收到,定的牛肉的,牛肉没有给其他的,以后不定了,不好吃"
0,第一，11点下单12点半送到，偏慢。快递一个劲儿道歉，让我有愧疚感。第二，卷饼味道不错，但是漏油啦，要的鱼香肉丝的，吃完才意识到送的手套是干啥用的。怪我。
0,等了两小时，都饿过头了
0,皮蛋瘦肉粥里没有皮蛋和瘦肉
0,预计配送时间是九十分钟，实际两个小时
0,以后送饭的能不能到了再打电话？特么每次接到电话下去得等5分钟以上是什么意思？
0,这是我吃过的全宇宙最难吃的卷饼，没有之一，而且送餐很慢，后会无期了您呐
0,"肥肉太多！送餐太慢,不会订了"
0,不管口味如何，送了两个多小时，不骂街我已经是素质好了
0,垃圾，接单配送慢的要死
0,连取消都取消不了，电话也不接，是店家垃圾还是百度服务跟不上？人家美团投诉了还有个回复，你们呢？垃圾啊店家更是垃圾中的垃圾，大家不要订了，等待不起啊
0,送货超慢，已经都凉透了，饼硬的不行。
0,晕了都，让12点送过来，你这10.50多就送过来了，让我情何以堪
0,不是肘子肉吧，而且送来的都是凉
0,很一般，卷饼是死面的，较厚，吃不惯
0,今天定的这个纯素的口味不太好，里头放了豆瓣酱还是什么的太浓了，有点发苦。。送餐时间太长，一共用了1个半小时多。皮蛋粥还不错。
0,等了100多分钟，送来的时候我都快饿晕了。。。。。
0,好慢。。。而且送过来的时候洒的不成样子。。。
0,嗯，送餐很及时！
0,菜明显是剩菜，跟之前买的完全不一样
0,送餐太慢了，我十二点点的餐两点才到，
0,没一样满意的
0,太慢，而且不好吃，只是辛苦外卖小哥了
0,非常慢，一分钟接单，两个小时送到。商家电话一直关机，这是对顾客的不尊重，因为天气恶劣送不了就不要接单，或者提前打电话告知具体多长时间送到也行，不能既不告知，还接单还关机，订外卖以来最差的体验，卷饼也很难吃，皮厚油腻。
0,肘子的还不错，送餐太慢，到了后粥凉的彻底，还不上门，要下楼自取
0,又慢又难吃
0,等了2个半小时这也就罢了，想取消订单的时候商家竟然还关机。派送的大叔冒雨送来我也是觉得很辛苦，据说派送大叔不是商家自己的人，我看他的app上显示13:24接到商家发出的我的单子，可是，我11点19下单的啊！如果以上我说的这些都不叫事的话，那我收到的鸡腿肉卷里为什么是猪肉的？呵呵嗒，订餐受99点打击，再也不来了
0,"我很少评论外卖,但是这个我真的要说一说,!,十点多订的我外卖,卖家一分钟就接单了,然后过了一个半小时还多我才收到外卖!!收到的时候粥已经是凉的,锡纸包着饼,锡纸是热的,我还想还好还能吃,可是打开后饼已经凉了,油也凝固了,饼也因为凉了变硬！！！106分钟才送达,送来的还是凉的,卖家要是你你能满意吗！！！"
0,皮太厚，不喜欢
0,等了近两个小时
0,虽然送晚了，但是商家的太度还是可以的
0,送餐特别特的慢！
0,等到快8点，南瓜粥是凉的，卷饼也是凉的！
0,配送竟然只送到1层，什么服务。。。太差了，以后不会再点了
0,"坦白说没什么味道,就是肉和饼"
0,送的有点慢，味道很好！
0,味道很不好，都凉了，饼都没有熟，肉也没有味道，跟在店里吃的差远了
0,皮蛋瘦肉粥和汇源果汁没送，投诉了也没用哈，然后让我跑18层楼下去拿外卖，是你送还是我送？要不剩下的我都帮你送了吧！
0,"完全不值这个价,一个素菜卷饼15,里面就两根土豆几块洋葱,饼倒是挺大。,再也不来了"
0,宇宙最慢的卷饼
0,有点咸，包装好于食物
0,下楼自己取，每次都是自己去拿，我要是有那时间就不叫外卖了
0,买了7次，我自己下楼取了7次，而且配送员态度一般...不是来不及了就是电梯下不去！请问电梯下不去我怎么下去？
0,盖饭不好吃。还等的海枯石烂了。不点了
0,送餐打电话跟要打架一样，我还挺客气的说放在门卫那儿就好，话还没说完就给挂了电话，够可以的
0,粥还能吃，卷饼不好吃
0,不送到，下楼去取
0,肉少菜多，菜好像不太新鲜，皮蛋瘦肉粥还可以便宜点，送餐还挺快
0,送的比较慢，味道不错，就是凉了！
0,送得太慢了，险些饿死…
0,垃圾食品吃完中毒啦！！！！！！
0,味道不好，饮料很难喝
0,就这还想要意见？找客服，你没送到就没送到，找毛的理由了，我饿了2个小时，对你态度能好？直接差评，以后不来买了
0,味道不怎么玩
0,根本就不是肘子肉
0,最后一次买你家东西。
0,味道巨难吃，肉太肥了，吃不下去
0,送的太慢了！！！！
0,吃了一半就吃不下去了，里面尽是肥肉，吃完就开始难受，拉了一下午肚子，再也不吃了！
0,创造了我点外卖的纪录，167分钟等待，都可以从北京到天津买了大麻花回来了，还等卷饼和粥
0,真的好慢啊！等了将近两个小时，快饿死了，只好自己出去买了，刚买回来才打电话说送来了……
0,速度挺快，但是味道不咋地，东西不太干净，吃的我肠炎，拉肚子都要虚脱了，以后不会再定了
0,"实在是太失望了,这个店刚开业的时候吃过一次,觉得特别好吃,今天送来后我都怀疑是不是点错店了,怎么反差这么大啊,外面的饼皮就和一团生面一样"
0,4个小时。。呵呵了
0,不值17元！我要的是肘子，里面加了一半鸡肉，不如大街上手抓饼加两块里脊，皮蛋瘦肉粥6元不如早起2.5元的实在
0,没想象的好，粥里没硬货，饼味道还行，量一般
0,"十一点后点餐,送的慢,不过味道确实不错"
0,越来越难吃了，不会再吃了
0,卷饼还可以，这粥也太不值了！皮蛋两三粒，瘦肉一块没吃着，这能叫皮蛋瘦肉粥吗？就是普通的白米粥！！！！
0,本来满怀期待的等到1点多，结果不送上来，1点多应该过高峰了啊？下去拿餐，发现只有我的那份，我就呵呵了
0,慢的要死，3个小时的苦苦等待……1.15送达
0,"送个餐90分钟,呵呵,竟然送餐不知道坐电梯去B2,呵呵,我自己去拿的,呵呵,没心情吃,呵呵"
0,根本不是肘子，就是五花肉，还很硬，很一般
0,也就是7块钱的卷饼。。
0,真的很慢…
0,再也不会定了，不到十一点定的，快一点才到，中途打电话取消，压根不接电话，太恶劣了。送来的卷饼包了两层锡纸，因为第一层包不住汤，又包一层。拆开根本没法吃！木耳跟最开始的味道也不一样了。良心哪去了？！
0,送餐速度太慢，两个小时才到，打电话也不接！味道也很差，直接扔掉了。。。。点过的最差的外卖！！！！！
0,料很足，但是酱肉太咸了，饭点儿叫外卖等了一个多小时
0,千万不要买，不好吃而且服务太差，送餐速度三小时，最失败的一次购买
0,艹尼玛的，打电话不接什么意思，耍流氓么
0,慢，送餐态度我也是醉了
0,服务态度特别差，还发脾气
0,从包装到味道总体还可以，就是小菜不怎么好吃，木耳还凑合，辣白菜根本不是那味儿！所以小菜再弄好点的话，还会多多支持！
0,粥里面竟然有蛋壳，
0,两个半小时才到，问商家说配送员11点出去的，一点才到这是去送全北京的外卖了吗？问起来就各种找理由，又是单子多又是第一个送的我的，我十点半定的也不算晚吧！就不信两个半小时都送不到！
0,土豆肉丝没有一丁点肉，怀疑送错了，皮蛋瘦肉粥很一般
0,一个多小时才送到，也太慢了
0,"粥没味……香菇炖鸡的鸡竟然是鸡肉丝也就算了,一点味道也没有……送餐先说送不到宿舍要去大南门取,我到了大南门他又说他在宿舍了……这家店一生黑"
0,11点半点的餐，12点45送到的！！蜗牛都比你们快！！！不会再定了！
0,根本不是肘子肉。。。
0,卷的菜很少，感觉很一般
0,"2:30送到,小伙伴们,看着办吧"
0,我就搞不明白了，我要了一份皮蛋瘦肉粥商家为什么不给勺子？
0,粥还行，拌饭的米粘糊糊的
0,挺不错，就是时间有点长，一个半小时送达
0,一个小时才到，粥也洒了，饼也凉了
0,"好吃,包装也很好"
0,速度还可以，口味可真心待提高啊
0,~味道真的不太好
0,"走路十分钟就到，结果我疯了一个半小时才送到,，,饼还不熟"
0,没有第一次吃的好，里面有小骨头渣子，咯牙
0,2个半小时还有啥说的，最后一次
0,唉！让自己去楼下大厦门口拿餐，没时间去拿，然后就这个点送到了，送到后都上班了
0,太油腻了。
0,送餐极其差
0,东西不错，时间有点久，预期时间不准
0,他家还是卷饼好吃...蔬菜拌饭太难吃了....本来想吃点清淡的，打开一看一层洋葱混着卷饼里的酱....下面依稀有些土豆丝豆芽抽吧的蘑菇片.....真的很难吃啊....不过卷饼是真的好吃，下次还是点卷饼好了....
0,送餐特别慢！！老板电话不给说！！除了送餐员还行以外，真的不知道说什么好，吃的还没吃，味道不知道，100多分钟才送到，就800米……还有评价单上的送达时间不对！！什么11点14？是12点14！！！！！
0,味道还可以。
0,下午拉肚子了
0,包装不好，导致粥都撒了。因为送餐员放下就走，打开看才知道不能吃了，因为忙也没有让重新送，就这样吧
0,十一点半定的，说十二点半到，我知道我定晚了～我没催你们吧，理解你们吧，结果两点多才到，我吃的是午饭么？！能不能干？不能干别接单！
0,很不好吃。
1,除了南瓜羹有点酸，其它都挺好的，还会再点的，除了南瓜羹。
1,薏米水也很赞
1,用大众点评直接订餐50多块，说无法送餐，退款，用百度外卖优惠完29块就送到家了，我啥也不说了，开心啊！
1,没有在店里好吃
1,送的太快了
1,味道不错，服务挺好
1,感觉酱味不太适合老北京人
1,"等两个小时多,差点没饿死"
1,酸梅汤是小时候的味道
1,很好吃的煎饼
1,"系统bug，我把地址修改了，配送员收到的地址还是原来的，幸亏黄太吉送餐小哥辛苦又给送过来，赞一个！,餐很不错，豆腐脑很好吃！"
1,一般，煎饼更适合现做现吃吧
1,太好了！！！
1,虽然等了一个多小时，但确实因为天气热，外卖小哥送不过来，辛苦辛苦，好评
1,外卖员不送上来，店员亲子送上来，十分感谢
1,食物很干净，吃着放心
1,小菜很好吃。
1,味道还是很好，会继续使用
1,没有第一次吃的好吃
1,恩还不错，就是订餐的时候系统匹配错误。打电话调节了一下，从新下单才订上
1,味道依旧很好！这次速度
1,味道不错，好吃
1,这订餐我也是醉了，这回来的太早了，还没午休呢就到了，
1,好吃、好吃。
1,味道很好，送餐快
1,一直喜欢一直很满意
1,豆腐脑很好喝，煎饼果子也不错，网上订餐超级便宜
1,今天的土豆丝卷太酸了，以后不敢再点了
1,煎饼非常好吃，个头大，点了两，一个就吃饱了，麻辣鸡丝凉面一般，也许是个人口味问题吧。
1,"不错,很值"
1,肉松的相对好吃一点
1,特别合适，好吃
1,煎饼里沙拉酱太多了，齁咸齁咸的……
1,好，便宜，快
1,豆瓣酱太多了吧，好咸
1,煎饼挺好的，就是龙抄手真心太少了，而且一碗要大十几块钱，有点不值。
1,送餐很快，小菜很好吃
1,不错不错不错
1,比上次强太多了，一直在进步
1,口味不错，值得推荐。
1,煎饼送到不脆了，鸡丝凉面味道还成，就是面太少
1,过节果然不一样，忒快了！建议豆腐脑换成小的沙拉更好了
1,送餐少送了一份，打了电话又送一次，还赠送了果醋和粽子，没多少钱的东西让人家跑了两趟也挺不好意思！
1,端午节还送粽子。业界良心啊！很棒
1,很贴心的包装，食物也很美味，谢谢
1,送的有点慢，不过师傅很辛苦给5分吧
1,东西还是很好吃的，要是速度快点就无敌了
1,好吃，送餐还快
1,南瓜羹不错
1,非常好吃，量足，价格也比较合适.服务也很好!
1,"小清新的饮料太甜了,很不正常那种甜"
1,"挺不错的,味道好,也干净"
1,在SOHO500米外的融科望京苦等三小时之后终于等到了！！！
1,超级好吃，由于上一单送餐员走错路还送了个小果盘，喜欢
1,所有菜品偏甜，但口感还不错，值得推荐
1,"除了慢,其他ok"
1,少送了一份南瓜羹，不过后来很快补送了，超爱
1,很有创意的煎饼
1,好大一个煎饼
1,还可以吧。不过最好可以有个标签标明是哪种煎饼，不然不容易分别出来！
1,味道不错，肉松的稍微油点，土豆丝卷还可以，加强送餐
1,除了抄手的汤和饮料撒的一塌糊涂吧
1,"哈哈哈,好吃"
1,"收到煎饼余温都没有,都塌了,真是不能再慢了"
1,要是快点就好了
1,靠谱的一家
1,味道都很好，就是终于饭点送餐慢
1,好吃，送餐员很尽职。
1,豆浆挺好的
1,好吃！终于让我吃上了！
1,"送餐小哥特别可爱,小跑着就把煎饼送来了,还一直说抱歉,送晚了,上次送错的这次也补上了,豆腐脑好吃,煎饼还是脆的好吃,其他的都不是北京的口味"
1,煎饼好吃！！！
1,冒雨送餐，感谢！
1,"有点慢,别的没什么"
1,"味道不错,难得的煎饼果子"
1,整体来说不错
1,不错，还会购买。
1,希望下次尽量按时送，不要太早了
1,总体来说还不错，就是煎饼时间长了有点软，没那么好吃了
1,好吃得不行！
1,味道很好啊
1,不错，吃一个就很饱
1,今天比平时慢了
1,时间准。不错。儿子很喜欢。
1,"哎呀,超喜欢,都好吃,期待能有更多新品,更多选择"
1,嗯，口味可以，实惠
1,挺实惠的，吃撑了
1,好，爱吃夹油条的煎饼果子
1,"蘑菇和南瓜太少了,薄脆煎饼一个不够吃"
1,稍微有点晚
1,煎饼很好吃~
1,煎饼口味偏淡，有点干，可以改进一下
1,可能中午点单人多，等的有点久
1,酱再多点薄脆蓬点就好了
1,点了三种煎饼觉得都好吃，鸡柳的里面有菜有沙拉酱。送餐时间45分钟。
1,"非常好,下次还来订"
1,拌面真心好吃，煎饼口味有点吃不惯
1,煎饼真唑实，一个就撑。吃的拉面煎饼
1,又快又hao
1,忘记给勺子了，豆腐脑没吃成
1,久仰大名，到望京了，我觉得打折过后非常不错
1,藕盒不错，就是有点凉了；卷饼一般
1,很不錯，吃過的最好的煎餅
1,红油抄手贵，但味道确实不错
1,味道不错，价格合理，很好吃
1,"推荐,真的很好吃哦"
1,超级好吃哦
1,很不错，豆腐脑好喝，油条煎饼好吃，豆浆还备了糖，周到
1,好吃好吃.顶顶
1,"量太大了,还算准时,喜欢黄太吉"
1,美味，及时送达，好评！
1,太好吃了！正宗煎饼！
1,很好吃的煎饼！薄脆很脆～油条也不是很油！推荐～肉松的也很好吃！
1,不错…还挺快…还吃
1,豆腐脑很淡，不太喜欢，猪蹄不错！
1,"送货的小哥服务态度特别好,煎饼真的很好吃,豆腐脑一般,赞赞赞"
1,"送错了,很积极的更换了好评"
1,特别好特别好特别好
1,还是有点吃不惯肉松煎饼，不过还是很好的
1,黄太吉一如既往的好吃，还得点近的地方
1,送货快～一直听说黄太吉～终于品尝了～很好吃
1,味道好，就是忘给我餐具和纸巾了，豆腐脑没法用筷子吃呀
1,棒，是不是考虑办个会员卡呢
1,每次送餐过来都能少点什么，不是少纸巾就是没吸管。
1,这次不错，赞一个
1,"味道很不错,传统风味"
1,"煎饼好吃,外卖速度快"
1,好快！！！味道不错
1,还是可圈可点的
1,"好实惠,都吃不完了"
1,味道不错，煎饼很好吃，比早点摊卖的好吃多了，豆腐脑也很好，量很很大，其实一个煎饼一碗豆腐脑就够吃了，可乐和炸藕盒可以当下午加餐
1,凉面送来的时候有些软～但还是很好吃
1,便宜实惠量足好吃！
1,煎饼还行，红油抄手好多油啊…
1,挺好，掌握订餐的时间点还是很快的。
1,"特别棒,好吃"
1,要的微辣，但是涼麵超辣
1,"及地很好吃,很特别,微辣"
